sentence_id,documento,orden_frase,frase,tema,keyword_detectada,sentimiento,score_pos,score_neg,score_neu
filipinas_000014,filipinas,14,"El hombre, á medida que las ideas de justicia se vayan abriendo paso en el fondo oscuro de la conciencia, elevará á la mujer al pedestal que la corresponde: hará que la niña se instruya y se eduque conforme á su destino incumba; hará que la madre, primer agente poderoso de la moralidad social, hay recibido todos los conocimientos y conceptos que necesita para que su influencia en la niña, en el niño y en el hombre tenga toda la eficacia y trascendencia que la reputan posible.",mujer,madre,positivo,0.5269240140914917,0.042947631329298,0.4301283955574035
filipinas_000015,filipinas,15,"De consiguiente, nos limitaremos á expoContinua en la página 165 LA MUJER ANTIGUA Y LA MUJER DE ESPIRITU MODERNO (Continuación) No tenemos mujer espiritual, gritan algunos, sin fijarse en que no han querido crearla.",mujer,mujer,negativo,0.0070914276875555,0.6322217583656311,0.3606868088245392
filipinas_000016,filipinas,16,"Sirva de contestación á ellos la frase de Fabián Vidal: Nosotros, que constantemente ponemos sitio á la virtud; de la mujer, que la hacemos vivir en un medio frivolo, donde sólo se aprecia lo exterior y brillante que nos hemos acostumbrado á considerar en la compañera una cosa tal vez querida como se quiere á un mueble, tal vez adorable como se adora á un placer, pero suponiéndola incapaz de elevarse á nuestra altura, hacémosla guardiana de la propia honra, sin reflexionar en el gran despronósito que cometemos al creerla imposibilitada de alcanzar un nivel ético igual al nuestro, y asignarla, á pesar de ello, la misión de guardar incólume el nombre que la diéramos.",mujer,mujer,negativo,0.0235373303294181,0.7612783312797546,0.2151843905448913
filipinas_000016,filipinas,16,"Sirva de contestación á ellos la frase de Fabián Vidal: Nosotros, que constantemente ponemos sitio á la virtud; de la mujer, que la hacemos vivir en un medio frivolo, donde sólo se aprecia lo exterior y brillante que nos hemos acostumbrado á considerar en la compañera una cosa tal vez querida como se quiere á un mueble, tal vez adorable como se adora á un placer, pero suponiéndola incapaz de elevarse á nuestra altura, hacémosla guardiana de la propia honra, sin reflexionar en el gran despronósito que cometemos al creerla imposibilitada de alcanzar un nivel ético igual al nuestro, y asignarla, á pesar de ello, la misión de guardar incólume el nombre que la diéramos.",religion,virtud,negativo,0.0235373303294181,0.7612783312797546,0.2151843905448913
filipinas_000017,filipinas,17,La mujer de espíritu moderno se ya aproximando al nuevo ideal de los españoles progresivos: y nosólo realiza ese ideal la española; las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte.,mujer,mujer,positivo,0.51076740026474,0.0497376471757888,0.4394949078559875
filipinas_000017,filipinas,17,La mujer de espíritu moderno se ya aproximando al nuevo ideal de los españoles progresivos: y nosólo realiza ese ideal la española; las latinoamericanas tiempo ha que penetraron en el campo de la ciencia y del arte.,educacion,ciencia,positivo,0.51076740026474,0.0497376471757888,0.4394949078559875
filipinas_000018,filipinas,18,"Asistí en México al doctorado de Mallde Montoya, que ejerce la Medicina en aquella República desde hace veinte años; en Chile se han doctorado dos mujeres en Jurisprudencia.",mujer,mujeres,neutro,0.2576480507850647,0.1145929247140884,0.6277590394020081
filipinas_000019,filipinas,19,"Distinguese la mujer argentina por sus ideas avanzadas compoen las brasileñas, cubanas y portorriqueñas, música y versos con inspiración; las centroamericanas son hábiles en asuntos comerciales y administrativos; de ellas se ha dicho que podrían formar una Cámarade Comercio.",mujer,mujer,positivo,0.5596247911453247,0.0183747820556163,0.4220003485679626
filipinas_000020,filipinas,20,"En Ecuador y Columbia, naciones de eruditos, hay muchas cultivadoras de las letras; en Venezunela, pátria del gramático Baralt, la mujer hallegado á desempeñar cargos de la Administración pública; en el Perú participa de la vida espiritual del hombre, lee á los enciclopedistas y los discute en Uruguny y Bolivía se ve á la mujer en los museos.",mujer,mujer,neutro,0.1755691021680832,0.0364867746829986,0.7879441380500793
filipinas_000020,filipinas,20,"En Ecuador y Columbia, naciones de eruditos, hay muchas cultivadoras de las letras; en Venezunela, pátria del gramático Baralt, la mujer hallegado á desempeñar cargos de la Administración pública; en el Perú participa de la vida espiritual del hombre, lee á los enciclopedistas y los discute en Uruguny y Bolivía se ve á la mujer en los museos.",patria,patria,neutro,0.1755691021680832,0.0364867746829986,0.7879441380500793
filipinas_000021,filipinas,21,Los hembres misoneistas asústanse de una fuerza ine avanza cada día y ha de arrollar caducas instituciones; esa poderosa fuerza es la mujer intelectual.,mujer,mujer,positivo,0.4601299166679382,0.1938649863004684,0.3460050821304321
filipinas_000024,filipinas,24,"No temaís que seconvierta la mujer intelectual en marimacho, en sér hibrido: ella tiene el culto de su belleza.",mujer,mujer,neutro,0.2488203346729278,0.1077826470136642,0.6433970332145691
filipinas_000025,filipinas,25,"La mujer de raza latina especialmente, es muy femenina: Mad.",mujer,mujer,neutro,0.4205285310745239,0.0532508380711078,0.5262206792831421
filipinas_000025,filipinas,25,"La mujer de raza latina especialmente, es muy femenina: Mad.",mujer,femenina,neutro,0.4205285310745239,0.0532508380711078,0.5262206792831421
filipinas_000025,filipinas,25,"La mujer de raza latina especialmente, es muy femenina: Mad.",raza,raza,neutro,0.4205285310745239,0.0532508380711078,0.5262206792831421
filipinas_000025,filipinas,25,"La mujer de raza latina especialmente, es muy femenina: Mad.",raza,latina,neutro,0.4205285310745239,0.0532508380711078,0.5262206792831421
filipinas_000029,filipinas,29,"En Tulaen donde las brisas en un dia de verano semejan en mucho respiraciones de los cieloslas mismas mujeres y niños llevaban idénticas preparaciones alimenticias cargadas de pimienta, y las mismas muchahitas corrían hacinlas ventanas del carro con morenos jarrones de pulque.",mujer,mujeres,positivo,0.4834559857845306,0.0668520852923393,0.4496919214725494
filipinas_000030,filipinas,30,"En la parte alta, al través del hermoso valle de San Juan del Rio, todo era lo mismo, el mismo pueblo vendía las mismas manufacturas de loza y los mismos pordioseros ciegos extendían hácia el viajero sus sombreros encios.",patria,pueblo,neutro,0.050104908645153,0.4497793912887573,0.500115692615509
filipinas_000031,filipinas,31,"En Querétaro, la antigua, la histórica. la original y hermosa—el lugar donde Maximiliano fué fusiladolas mismas mujeres ofrecían sus fuentes de porcelana enguinaldada rebosando alimentos y café, y no aparecía ningún despertar.",mujer,mujeres,neutro,0.1876005083322525,0.1541982740163803,0.6582012176513672
filipinas_000032,filipinas,32,"Finalmente arribamos á Salao, en dondo teníamos que cambiar carros á un ferrocarril diminuto que sa abre camino serpenteando por entre las colinas en dirección á Guanainato; pero decidimos que si debíamos presenciar el espectáculo de la antigua cindad despierta, habríamos de hacerlo á la luz del día, y por un noce más soñaríamos con ella como la conocimos primero Encontramos alojamiento en un viejo hotel mexicano alumbrado cun velas, y desde uno de sus balcones conHASTA LA TUMBA... (Conclusión) Aquella melancolía que sentía cuando su amado se encerró en el más profundo silencio. degeneró en tédio inmenso cuando supo que Pene se desligaba de su palabra; más tarde supo el provectado matrimonio del ingratoBentía hastío de la vida, y si no ponía fin á su existencia fué porone ella era una católica ferviente.",religion,católica,neutro,0.1509273499250412,0.2132003158330917,0.6358724236488342
filipinas_000034,filipinas,34,"La ciencia se mostraba impotente ante el mal que padecía, Su enfermedad más bien era moral que fípica.",educacion,ciencia,negativo,0.0059667332097887,0.9286210536956788,0.0654122158885002
filipinas_000034,filipinas,34,"La ciencia se mostraba impotente ante el mal que padecía, Su enfermedad más bien era moral que fípica.",religion,moral,negativo,0.0059667332097887,0.9286210536956788,0.0654122158885002
filipinas_000036,filipinas,36,Hay males que residen en el corazón y no hay ciencia que pueda curar los padecimientos de ese santuario del alma.,educacion,ciencia,negativo,0.0087157823145389,0.9311613440513612,0.060122974216938
filipinas_000037,filipinas,37,"A los cuatro meses signientes á aquel en que recibió la fatal noticia Tinding, tronchada por el vendabal del sufrimiento y aniquilada bajo el peso del infortunio, exhaló su último suepiro en brazos de la Religión.",religion,religión,negativo,0.0084149492904543,0.873543918132782,0.1180412247776985
filipinas_000038,filipinas,38,El amor es para el hombre un episodio; para la mujer es la vida.,mujer,mujer,neutro,0.4401926100254059,0.0522053241729736,0.5076020359992981
filipinas_000040,filipinas,40,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",mujer,esposa,neutro,0.0339793674647808,0.3414678871631622,0.6245527863502502
filipinas_000040,filipinas,40,"Sobre el frio mármol de su sepulcro está grabada esta inscripción: ¡Tinding! En cuanto á Pepe, su esposa le abondonó signiendo á un inglés.",hogar,esposa,neutro,0.0339793674647808,0.3414678871631622,0.6245527863502502
filipinas_000045,filipinas,45,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",mujer,mujer,neutro,0.22027288377285,0.041199404746294,0.7385276556015015
filipinas_000045,filipinas,45,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",educacion,educación,neutro,0.22027288377285,0.041199404746294,0.7385276556015015
filipinas_000045,filipinas,45,"De Marfil á la Continúa en la página 165 ""FILIPINAS"" 165 ABANICOS Porta abanicos Sombreros Costureros Hilos y Algodone BAZAR LA PUERTA DEL SOL 49 Escolta 49 GRAN SURTIDO EN Peinetas con y sin piedras Crepes-Postizos y Rizos La educación y la enseñanza en la mujer Continuación de la página 163 ner los principios en que debieran fundarse la educación y enseñanza de la mujer, esperando que otras ú otros, si conocen que nos hemos extraviado, corregirán luego nuestro trabajo y presentarán más acertados planes con objeto de procurar á la humanidad la mayor suma posible de dicha y placeres, y al progreso nuevas fuentes de prosperidad y desarrollo, objeto que es el único que acariciamos en nuestro deseo El ejercicio habitual de un órgano cualquiera á la vez que desarrolla, lo hace más fuerte. más vivo ó enérgico y produce el hábito ó la aptitud.",educacion,enseñanza,neutro,0.22027288377285,0.041199404746294,0.7385276556015015
filipinas_000047,filipinas,47,"El hábito, la costumbre es la segunda naturaleza del hombre lo mismo que de la mujer; nadie le pone en duda Hay en la naturaleza dos potestades, dos dominios, el del instinto y el del albedrío.",mujer,mujer,neutro,0.3657073080539703,0.0543432347476482,0.5799494385719299
filipinas_000049,filipinas,49,"El segundo se fortalece á fuerza del cultivo de la razon y de la inteligencia, que produce la firmeza del discernimiento.",educacion,inteligencia,positivo,0.7670015096664429,0.0287664923816919,0.2042319625616073
filipinas_000060,filipinas,60,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",mujer,madres,negativo,0.0261002518236637,0.5386672019958496,0.4352326095104217
filipinas_000060,filipinas,60,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",patria,patria,negativo,0.0261002518236637,0.5386672019958496,0.4352326095104217
filipinas_000060,filipinas,60,"Está construida en un barranco—uno de muchos, en un laberinto de montañas—y como la ciudad creció tuvo necesidad de economizar en espacio, aun en pulgadas puede decirse, sometiéndose á e trechas callejuelas. (Se continuará) Madres, ¿quereis criar á vuestros hijos sanos y robustos para que en el día de mañana sean dignos apoyos de la Pátria querida? Alimentadlos con los fabricados bizcochos de LA FORTUNA. 166 ""FILIPINAS"" INFORMACIONES ÚTILES EL LIMÓN CONTRA LAS VÍBORAS.",hogar,hijos,negativo,0.0261002518236637,0.5386672019958496,0.4352326095104217
filipinas_000066,filipinas,66,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",mujer,mujer,positivo,0.6057091951370239,0.0398390255868434,0.3544517457485199
filipinas_000066,filipinas,66,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",educacion,inteligencia,positivo,0.6057091951370239,0.0398390255868434,0.3544517457485199
filipinas_000066,filipinas,66,"Hállase probado que el limón ácido tiene esta virtud además de muchas otras que le son atribuidas."" LA MUJER ANTIGUA Y LA MUJER DE ESPÍRITU MODERNO Terminación de la página 163 Si la mujer intelectual ama el sport, es porque se halla convencida de que la inteligencia necesita un organismo robusto en que desenvolverse.",religion,virtud,positivo,0.6057091951370239,0.0398390255868434,0.3544517457485199
filipinas_000067,filipinas,67,De madres vigorosas debe esperarse el mejoramiento de la raza; la hembra humana fuerte cumplirá mejor sus funciones maternales que la hembra raquítica.,mujer,madres,neutro,0.4488640427589416,0.0416051372885704,0.5095308423042297
filipinas_000067,filipinas,67,De madres vigorosas debe esperarse el mejoramiento de la raza; la hembra humana fuerte cumplirá mejor sus funciones maternales que la hembra raquítica.,raza,raza,neutro,0.4488640427589416,0.0416051372885704,0.5095308423042297
filipinas_000068,filipinas,68,"La intelectual de nuestros días, lejos de ser la virago. que proclama guerra al hombre, dícele: quiero vivir de tus luchas, que tus pesadumbres sean las mías: quiero participar contigo de la emoción estética que tanto estrecha los corazones; anhelo que existan entre los dos afinidades de espíritu, que nos una la misma civilización, que convivamos en la vida civil, para que no sesmos antitéticos, antagónicos, antípodas. (Se concluirá) LA EDUCACIÓN Y LA ENSEÑANZA EN LA MUJER Terminación de la página 165 otros que nos ponen en contacto con la naturaleza para conocerla, estudiarla y corregirla; tales con las facultades intelectuales, científicas, artísticas, industriales, etc.",mujer,mujer,neutro,0.4568158686161041,0.0472136624157428,0.4959704577922821
filipinas_000068,filipinas,68,"La intelectual de nuestros días, lejos de ser la virago. que proclama guerra al hombre, dícele: quiero vivir de tus luchas, que tus pesadumbres sean las mías: quiero participar contigo de la emoción estética que tanto estrecha los corazones; anhelo que existan entre los dos afinidades de espíritu, que nos una la misma civilización, que convivamos en la vida civil, para que no sesmos antitéticos, antagónicos, antípodas. (Se concluirá) LA EDUCACIÓN Y LA ENSEÑANZA EN LA MUJER Terminación de la página 165 otros que nos ponen en contacto con la naturaleza para conocerla, estudiarla y corregirla; tales con las facultades intelectuales, científicas, artísticas, industriales, etc.",educacion,educación,neutro,0.4568158686161041,0.0472136624157428,0.4959704577922821
filipinas_000068,filipinas,68,"La intelectual de nuestros días, lejos de ser la virago. que proclama guerra al hombre, dícele: quiero vivir de tus luchas, que tus pesadumbres sean las mías: quiero participar contigo de la emoción estética que tanto estrecha los corazones; anhelo que existan entre los dos afinidades de espíritu, que nos una la misma civilización, que convivamos en la vida civil, para que no sesmos antitéticos, antagónicos, antípodas. (Se concluirá) LA EDUCACIÓN Y LA ENSEÑANZA EN LA MUJER Terminación de la página 165 otros que nos ponen en contacto con la naturaleza para conocerla, estudiarla y corregirla; tales con las facultades intelectuales, científicas, artísticas, industriales, etc.",educacion,enseñanza,neutro,0.4568158686161041,0.0472136624157428,0.4959704577922821
filipinas_000070,filipinas,70,"Debiendo nuestros progresos á la cultura de la inteligencia de la razon y de la sensibibilidad, se debe procurar que esa cultura aumente y que se acostumbre al individuo á no creer nada que contradiga la ciencia, porque MUJERES BALLENERAS El femenismo cunde hasta en el mar, como lo demuestra lo ocurrido hace poco en la costa Shetland, con motivo de haber aparecido en ella multitud de ballenas de una de las especies más pequeñas.",mujer,mujeres,neutro,0.2522401213645935,0.1212972104549408,0.6264626979827881
filipinas_000070,filipinas,70,"Debiendo nuestros progresos á la cultura de la inteligencia de la razon y de la sensibibilidad, se debe procurar que esa cultura aumente y que se acostumbre al individuo á no creer nada que contradiga la ciencia, porque MUJERES BALLENERAS El femenismo cunde hasta en el mar, como lo demuestra lo ocurrido hace poco en la costa Shetland, con motivo de haber aparecido en ella multitud de ballenas de una de las especies más pequeñas.",educacion,cultura,neutro,0.2522401213645935,0.1212972104549408,0.6264626979827881
filipinas_000070,filipinas,70,"Debiendo nuestros progresos á la cultura de la inteligencia de la razon y de la sensibibilidad, se debe procurar que esa cultura aumente y que se acostumbre al individuo á no creer nada que contradiga la ciencia, porque MUJERES BALLENERAS El femenismo cunde hasta en el mar, como lo demuestra lo ocurrido hace poco en la costa Shetland, con motivo de haber aparecido en ella multitud de ballenas de una de las especies más pequeñas.",educacion,ciencia,neutro,0.2522401213645935,0.1212972104549408,0.6264626979827881
filipinas_000070,filipinas,70,"Debiendo nuestros progresos á la cultura de la inteligencia de la razon y de la sensibibilidad, se debe procurar que esa cultura aumente y que se acostumbre al individuo á no creer nada que contradiga la ciencia, porque MUJERES BALLENERAS El femenismo cunde hasta en el mar, como lo demuestra lo ocurrido hace poco en la costa Shetland, con motivo de haber aparecido en ella multitud de ballenas de una de las especies más pequeñas.",educacion,inteligencia,neutro,0.2522401213645935,0.1212972104549408,0.6264626979827881
filipinas_000072,filipinas,72,"Inmediatamente fueron echados al agua numerosos botes, y entre ellos uno tripulado por la directora de un colegio de señoritas y algunas de sus alumnas.",educacion,colegio,neutro,0.0782282948493957,0.1056551486253738,0.8161166310310364
filipinas_000075,filipinas,75,"Según noticias de la isla de Shetland, hacía años que no se cogían allí tantas ballenas de una vez, y desde luego nunca se había dadoel caso de que la mayoría de los balleneros perteneciese al bello sexo.",mujer,bello sexo,neutro,0.1388544291257858,0.1961681842803955,0.6649773120880127
filipinas_000079,filipinas,79,"LA ADMINISTRACION. no podría formarse verdadero criterio y discernimiento donde no existiese un señalado punto de partida, este punto tanto en lo intelectual como en lo moral y físico no puede ser otro que la ciencia.",educacion,ciencia,negativo,0.012937163002789,0.7857674956321716,0.2012953758239746
filipinas_000079,filipinas,79,"LA ADMINISTRACION. no podría formarse verdadero criterio y discernimiento donde no existiese un señalado punto de partida, este punto tanto en lo intelectual como en lo moral y físico no puede ser otro que la ciencia.",religion,moral,negativo,0.012937163002789,0.7857674956321716,0.2012953758239746
filipinas_000081,filipinas,81,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",mujer,mujer,negativo,0.0150152100250124,0.8679022192955017,0.1170825734734535
filipinas_000081,filipinas,81,"DEDICADO EXCLUSIVAMENTE A LA MUJER La mujer sabla edifica de la nada su casa; mas la mujer insensata lejos de edificar una casa que no existe, destruye con sus manos la que existe ya.",hogar,casa,negativo,0.0150152100250124,0.8679022192955017,0.1170825734734535
filipinas_000093,filipinas,93,"LA MEJOR RIOUEZA PARA LA MUJER ES UNA SOLIDA EDUCACION Bien quisiéramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interés, correspondiera á la magnitud de nuestros deseos; y que para llevar al ánimo de nuestras lectoras la persuación que existe en el nuestro. se nos ocurrieran razones de tanto peso, y argumentos tan al alcance de todas que ninguna, cualquiera que fuese la clase ó posición que en la sociedad ocupase, se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones, más útil que en los intereses materiales con los que ilustrará su inteligencia para hacer frente á los azares de la exisdencia, que el incierto porvenir en mayor ó menor escala á cada una reserva, No todas pueden ofrcer á aquel á quien. entregando el corazón, árbitro de los destinos de su vida grandes ó pequeñas fortunas, ni aportar al matrimonio el oro que brilla ni la pedrería que deslumbra; porque esto no está al alcance sino de un reducido número.",mujer,mujer,positivo,0.5735558867454529,0.0537926368415355,0.3726514875888824
filipinas_000093,filipinas,93,"LA MEJOR RIOUEZA PARA LA MUJER ES UNA SOLIDA EDUCACION Bien quisiéramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interés, correspondiera á la magnitud de nuestros deseos; y que para llevar al ánimo de nuestras lectoras la persuación que existe en el nuestro. se nos ocurrieran razones de tanto peso, y argumentos tan al alcance de todas que ninguna, cualquiera que fuese la clase ó posición que en la sociedad ocupase, se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones, más útil que en los intereses materiales con los que ilustrará su inteligencia para hacer frente á los azares de la exisdencia, que el incierto porvenir en mayor ó menor escala á cada una reserva, No todas pueden ofrcer á aquel á quien. entregando el corazón, árbitro de los destinos de su vida grandes ó pequeñas fortunas, ni aportar al matrimonio el oro que brilla ni la pedrería que deslumbra; porque esto no está al alcance sino de un reducido número.",educacion,educación,positivo,0.5735558867454529,0.0537926368415355,0.3726514875888824
filipinas_000093,filipinas,93,"LA MEJOR RIOUEZA PARA LA MUJER ES UNA SOLIDA EDUCACION Bien quisiéramos que el desarrollo de nuestro pensamiento sobre esta materia de actual interés, correspondiera á la magnitud de nuestros deseos; y que para llevar al ánimo de nuestras lectoras la persuación que existe en el nuestro. se nos ocurrieran razones de tanto peso, y argumentos tan al alcance de todas que ninguna, cualquiera que fuese la clase ó posición que en la sociedad ocupase, se crevese desobligada de adquirir un caudal de conocimientos en mil ocasiones, más útil que en los intereses materiales con los que ilustrará su inteligencia para hacer frente á los azares de la exisdencia, que el incierto porvenir en mayor ó menor escala á cada una reserva, No todas pueden ofrcer á aquel á quien. entregando el corazón, árbitro de los destinos de su vida grandes ó pequeñas fortunas, ni aportar al matrimonio el oro que brilla ni la pedrería que deslumbra; porque esto no está al alcance sino de un reducido número.",educacion,inteligencia,positivo,0.5735558867454529,0.0537926368415355,0.3726514875888824
filipinas_000098,filipinas,98,"Dios te ha guiado á nosotros porque tu espíritu ha estado continuamente en contacto con el nuestro Hoy, día de difuntos, en que algun recuerdo perdido intercede por nuestro descanso, tu oración pura y amante ha llegado oní como un himno lejano entonado por los angeles: Tú invocaste nuestra memoria y te dijimos: ven ven, puesto que nos recuerdas: ven, puesto que nos llamas.! Ahora, vamos todos nosotros á hacerte un donativo: siguenos; y tendía su helada mano que tomé sin temor, á pesar de petrificarme su contacto.",religion,dios,positivo,0.6668263673782349,0.0237303040921688,0.3094433844089508
filipinas_000101,filipinas,101,"De en medio de sus aguas ví surgir, como fantasma mágico, un bagel ligero en forma de cisne, que pintado de negro y filetes do oro. hacía resaltar su esbelta y aguda quilla.",raza,negro,positivo,0.6276816725730896,0.0435513295233249,0.3287670016288757
