sentence_id,documento,orden_frase,frase,tema,keyword_detectada,sentimiento,score_pos,score_neg,score_neu
femina_000016,femina,16,"La mujer nuestra, deseosa de arrimar el hombro á la causa nacional, solo ha podido hasta el presente prestar una ayuda material y secundaria, cuando bien podría con su inteligencia difundir virtud y cultura en las masas populares.",patria,nacional,positivo,0.4383124113082886,0.1896442174911499,0.3720433712005615
femina_000016,femina,16,"La mujer nuestra, deseosa de arrimar el hombro á la causa nacional, solo ha podido hasta el presente prestar una ayuda material y secundaria, cuando bien podría con su inteligencia difundir virtud y cultura en las masas populares.",educacion,cultura,positivo,0.4383124113082886,0.1896442174911499,0.3720433712005615
femina_000016,femina,16,"La mujer nuestra, deseosa de arrimar el hombro á la causa nacional, solo ha podido hasta el presente prestar una ayuda material y secundaria, cuando bien podría con su inteligencia difundir virtud y cultura en las masas populares.",educacion,inteligencia,positivo,0.4383124113082886,0.1896442174911499,0.3720433712005615
femina_000016,femina,16,"La mujer nuestra, deseosa de arrimar el hombro á la causa nacional, solo ha podido hasta el presente prestar una ayuda material y secundaria, cuando bien podría con su inteligencia difundir virtud y cultura en las masas populares.",religion,virtud,positivo,0.4383124113082886,0.1896442174911499,0.3720433712005615
femina_000017,femina,17,La mujer dominicana merece ocupar en esta hora adversa el puesto intelectual que merece.,mujer,mujer,neutro,0.2408656477928161,0.1517751663923263,0.6073592305183411
femina_000018,femina,18,"Y ese puesto de insigne distinción, ese lugar señalado para actuar en bien de la libertad y la cultura de su pueblo, viene a brindárselo esta humilde revista.",patria,pueblo,positivo,0.7752407193183899,0.0244824327528476,0.2002768367528915
femina_000018,femina,18,"Y ese puesto de insigne distinción, ese lugar señalado para actuar en bien de la libertad y la cultura de su pueblo, viene a brindárselo esta humilde revista.",educacion,cultura,positivo,0.7752407193183899,0.0244824327528476,0.2002768367528915
femina_000019,femina,19,"¡Ojalá que los resultados superen a nuestras esperanzas en honra y bienestar de la Patria! Fémina Página 2 ""LA MUJER"" Para ""Fémina"" MIENTRAS en el corazón de la mujer anide el sentimiento de la Patria, no hay peligro de que desaparezcan las nacionalidades, porque el mundo mas que por las ideas, se rige por los sentimientos.",mujer,mujer,positivo,0.5097330808639526,0.0564706213772296,0.4337962567806244
femina_000019,femina,19,"¡Ojalá que los resultados superen a nuestras esperanzas en honra y bienestar de la Patria! Fémina Página 2 ""LA MUJER"" Para ""Fémina"" MIENTRAS en el corazón de la mujer anide el sentimiento de la Patria, no hay peligro de que desaparezcan las nacionalidades, porque el mundo mas que por las ideas, se rige por los sentimientos.",patria,patria,positivo,0.5097330808639526,0.0564706213772296,0.4337962567806244
femina_000020,femina,20,"Contra la idea, en plena derrota de hacer de la tierra una absurda cooperativa empeñada en borrar las huellas de la historia y el noble prestigio de las razas se levanta el sentimiento patriótico que no rehuye la confraternidad con otros pueblos, pero que tiene de la Patria el alto concepto de que es una ampliación del hogar y pide para ellala inviolabilidad intransigente y sagrada que hace del domicilio un castillo inabordable......",patria,patria,negativo,0.009911892004311,0.921540379524231,0.0685477554798126
femina_000020,femina,20,"Contra la idea, en plena derrota de hacer de la tierra una absurda cooperativa empeñada en borrar las huellas de la historia y el noble prestigio de las razas se levanta el sentimiento patriótico que no rehuye la confraternidad con otros pueblos, pero que tiene de la Patria el alto concepto de que es una ampliación del hogar y pide para ellala inviolabilidad intransigente y sagrada que hace del domicilio un castillo inabordable......",patria,patriótico,negativo,0.009911892004311,0.921540379524231,0.0685477554798126
femina_000020,femina,20,"Contra la idea, en plena derrota de hacer de la tierra una absurda cooperativa empeñada en borrar las huellas de la historia y el noble prestigio de las razas se levanta el sentimiento patriótico que no rehuye la confraternidad con otros pueblos, pero que tiene de la Patria el alto concepto de que es una ampliación del hogar y pide para ellala inviolabilidad intransigente y sagrada que hace del domicilio un castillo inabordable......",raza,razas,negativo,0.009911892004311,0.921540379524231,0.0685477554798126
femina_000020,femina,20,"Contra la idea, en plena derrota de hacer de la tierra una absurda cooperativa empeñada en borrar las huellas de la historia y el noble prestigio de las razas se levanta el sentimiento patriótico que no rehuye la confraternidad con otros pueblos, pero que tiene de la Patria el alto concepto de que es una ampliación del hogar y pide para ellala inviolabilidad intransigente y sagrada que hace del domicilio un castillo inabordable......",hogar,hogar,negativo,0.009911892004311,0.921540379524231,0.0685477554798126
femina_000021,femina,21,El hombre recibió siempre la inspiración de sus actos de la exaltación de su culto por la mujer.,mujer,mujer,positivo,0.7702363133430481,0.0241366438567638,0.2056271284818649
femina_000022,femina,22,"¿Qué fue la recompensa del guerrero en todo tiempo, sino el Beso de pasión de unos labios fervorosos y la blanda caricia de reposo en el refugio dee unos brazos amantes? La cálida arenga y la osada aventura, no surgió de la mente exaltada ni del brazo esforzado sino a impulsos de un aliento de mujer.",mujer,mujer,neutro,0.1966253370046615,0.2387477457523346,0.5646268725395203
femina_000023,femina,23,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",mujer,mujer,positivo,0.9074344635009766,0.0140724433586001,0.0784931555390358
femina_000023,femina,23,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",patria,patria,positivo,0.9074344635009766,0.0140724433586001,0.0784931555390358
femina_000023,femina,23,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",patria,independencia,positivo,0.9074344635009766,0.0140724433586001,0.0784931555390358
femina_000023,femina,23,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",raza,blanca,positivo,0.9074344635009766,0.0140724433586001,0.0784931555390358
femina_000023,femina,23,"Porque la mujer amó el heroismo, los hombres fueron héroes, porque la mujer amó la poesía, los hombres cantaron, porque la mujer amó a la Patria, los hombres fueron patriotas, y supieron tener esos bellos gestos que se agrandan y se eternizan en el tiempo La página mas bella en la historia de la independencia de todos los pueblos la escribió siempre la mano blanca y pura de una mujer.",colonialismo,independencia,positivo,0.9074344635009766,0.0140724433586001,0.0784931555390358
femina_000024,femina,24,"El alma de la Patria dominicana, está encarnada en el alma toda abnegación de la mujer dominicana.",mujer,mujer,positivo,0.7503060698509216,0.0225653536617755,0.2271285951137542
femina_000024,femina,24,"El alma de la Patria dominicana, está encarnada en el alma toda abnegación de la mujer dominicana.",patria,patria,positivo,0.7503060698509216,0.0225653536617755,0.2271285951137542
femina_000028,femina,28,"FUNDAR una revista o un periódico cosa ni fácil ni compleja, observándolo desde el punto de vista intelectual; pero si se tiene en cuenta nuestro ambiente social, desgraciadamente refractario todavía a defender y á favorecer el desarrollo de esas manifestaciones de cultura; el momento actual de esterilidad económica porque atraviesa la familia dominicana y la opresion que sufrimos bajo cuyo peso gime desde hace seis años la desdichada patria de Febrero, es cuestión árdua y compleja la fundación de uno de esos portavoces de la cultura de los pueblos.",patria,patria,negativo,0.0101410271599888,0.8610740900039673,0.1287849247455597
femina_000028,femina,28,"FUNDAR una revista o un periódico cosa ni fácil ni compleja, observándolo desde el punto de vista intelectual; pero si se tiene en cuenta nuestro ambiente social, desgraciadamente refractario todavía a defender y á favorecer el desarrollo de esas manifestaciones de cultura; el momento actual de esterilidad económica porque atraviesa la familia dominicana y la opresion que sufrimos bajo cuyo peso gime desde hace seis años la desdichada patria de Febrero, es cuestión árdua y compleja la fundación de uno de esos portavoces de la cultura de los pueblos.",educacion,cultura,negativo,0.0101410271599888,0.8610740900039673,0.1287849247455597
femina_000028,femina,28,"FUNDAR una revista o un periódico cosa ni fácil ni compleja, observándolo desde el punto de vista intelectual; pero si se tiene en cuenta nuestro ambiente social, desgraciadamente refractario todavía a defender y á favorecer el desarrollo de esas manifestaciones de cultura; el momento actual de esterilidad económica porque atraviesa la familia dominicana y la opresion que sufrimos bajo cuyo peso gime desde hace seis años la desdichada patria de Febrero, es cuestión árdua y compleja la fundación de uno de esos portavoces de la cultura de los pueblos.",hogar,familia,negativo,0.0101410271599888,0.8610740900039673,0.1287849247455597
femina_000029,femina,29,"Mas, por encima de esos poderosos obstáculos y despojadas de las presunciones de ser escritoras, hemos resuelto fundar esta Revista, cuyas páginas ofrecerán extenso campo al desenvolvimiento intelectual de la mujer dominicana, de esa humilde y abnegada mujer sobre la cual pesa el grave deber de formar un hogar verdaderamente civilizado, para mas tarde poder llegar á la sociedad hombres conscientemente patriotas.",mujer,mujer,positivo,0.6165931224822998,0.0372024290263652,0.3462043702602386
femina_000029,femina,29,"Mas, por encima de esos poderosos obstáculos y despojadas de las presunciones de ser escritoras, hemos resuelto fundar esta Revista, cuyas páginas ofrecerán extenso campo al desenvolvimiento intelectual de la mujer dominicana, de esa humilde y abnegada mujer sobre la cual pesa el grave deber de formar un hogar verdaderamente civilizado, para mas tarde poder llegar á la sociedad hombres conscientemente patriotas.",hogar,hogar,positivo,0.6165931224822998,0.0372024290263652,0.3462043702602386
femina_000032,femina,32,"Y, ¿quién mas obligado, quién mas autorizado que nuestra inteligente mujer, á llevar al hogar este hermoso idéal y a cristalizarlo? La mujer es, por su sensible condición espiritual la llamada á señalar á la generación que se levanta en medio á esta desoladora condición político - social que atraviesa nuestra Patria, el derrotero salvador.",mujer,mujer,negativo,0.0682412460446357,0.7527832984924316,0.1789755225181579
femina_000032,femina,32,"Y, ¿quién mas obligado, quién mas autorizado que nuestra inteligente mujer, á llevar al hogar este hermoso idéal y a cristalizarlo? La mujer es, por su sensible condición espiritual la llamada á señalar á la generación que se levanta en medio á esta desoladora condición político - social que atraviesa nuestra Patria, el derrotero salvador.",patria,patria,negativo,0.0682412460446357,0.7527832984924316,0.1789755225181579
femina_000032,femina,32,"Y, ¿quién mas obligado, quién mas autorizado que nuestra inteligente mujer, á llevar al hogar este hermoso idéal y a cristalizarlo? La mujer es, por su sensible condición espiritual la llamada á señalar á la generación que se levanta en medio á esta desoladora condición político - social que atraviesa nuestra Patria, el derrotero salvador.",hogar,hogar,negativo,0.0682412460446357,0.7527832984924316,0.1789755225181579
femina_000033,femina,33,"Sí, la mujer.",mujer,mujer,neutro,0.2488223165273666,0.1255394667387008,0.6256382465362549
femina_000034,femina,34,¿Cómo? Pues de modo sencillo; estableciendo institucciones femeninas que tengan el único proposito de llevar á los hogares la chispa luminosa de la Civilización envuelta en el dulce aliento de la madre.,mujer,madre,positivo,0.5459209084510803,0.0215580090880393,0.4325210154056549
femina_000035,femina,35,"Incuestionablemente, la carencia de una educación cívica eficiente, en nuestros hogares, ha producido el derrumbe del edificio de nuestra nacionalidad Solo una paciente e inteligente labor reconstructora podrá levantar el edificio inconscientemente arruinado.",educacion,educación,negativo,0.0038914391770958,0.9732500910758972,0.0228585172444582
femina_000036,femina,36,"Toca á la mujer el desempeño de tan delicada e importante misión, y hora es ya. de que se labore con perseverancia por el establecimiento de nociones prácticas de civismo en el santuario puro del hogar.",mujer,mujer,positivo,0.6720825433731079,0.0563112571835517,0.2716062366962433
femina_000036,femina,36,"Toca á la mujer el desempeño de tan delicada e importante misión, y hora es ya. de que se labore con perseverancia por el establecimiento de nociones prácticas de civismo en el santuario puro del hogar.",hogar,hogar,positivo,0.6720825433731079,0.0563112571835517,0.2716062366962433
femina_000039,femina,39,"Fémina Como ave doliente que oculta el pico bajo el ala, mi humilde pluma, yacía silenciosa, abrumada por las negruras que nimban el cielo de la patria; mas en medio a las sombras, aparece radiante el bello sol de la idea, poblando con su potente luz el vasto horizonte de nuestros anhelos, y, hela aquí, fiel intérprete de esta nueva aurora, como despierta, mitigada por la esperanza de risueño amanecer.",patria,patria,neutro,0.4013652503490448,0.1013596728444099,0.4972751438617706
femina_000040,femina,40,"La mujer dominicana, medianamente culta, pero dotada de elevadas aspiraciones ha soñado crearse un sitio de preferencia en el mundo de las letras, y da empuje a este pensamiento lanzándose al árido campo del periodismo, para expandir, su espíritu sediento de saber.",mujer,mujer,positivo,0.6176859736442566,0.0396390557289123,0.3426750004291534
femina_000042,femina,42,"Ella, como el mágico Moisés de la sagrada leyenda, al dar con su vara en la dura roca, hizo brotar como rico maná que dará sustento á su cerebro, oscurecido por la lucha diaria de las faenas del hogar, la dulce ""FEMINA"", valiosa egida que tomará en la lid civilizadora, honroso galardón que ostentará con orgullo su erguida frente, gallardo estandarte de la mas loable institución, que llevará elocuente, el eco de su voz, del uno al otro confín, y hará saber al mundo, que ella sabe luchar y triunfar, apartando animosa los escollos del camino, para ascender triunfante á la cima de su ideal de libertad y gloria! ¡Amadas compañeras! para vosotras va un fraternal abrazo, exortándoos a proseguir sin desmayos en vuestra noble senda y lanzaremos en no lejano día el triunfal grito de la emancipación de nuestro derecho. que iluminará nuestras almas con el rayo. divino de la antorcha portentosa de la Libertad, y habremos conquistado el laurel de la Victoria! CONSUELO M.",feminismo,emancipación,positivo,0.7828829288482666,0.0194397270679473,0.1976773589849472
femina_000042,femina,42,"Ella, como el mágico Moisés de la sagrada leyenda, al dar con su vara en la dura roca, hizo brotar como rico maná que dará sustento á su cerebro, oscurecido por la lucha diaria de las faenas del hogar, la dulce ""FEMINA"", valiosa egida que tomará en la lid civilizadora, honroso galardón que ostentará con orgullo su erguida frente, gallardo estandarte de la mas loable institución, que llevará elocuente, el eco de su voz, del uno al otro confín, y hará saber al mundo, que ella sabe luchar y triunfar, apartando animosa los escollos del camino, para ascender triunfante á la cima de su ideal de libertad y gloria! ¡Amadas compañeras! para vosotras va un fraternal abrazo, exortándoos a proseguir sin desmayos en vuestra noble senda y lanzaremos en no lejano día el triunfal grito de la emancipación de nuestro derecho. que iluminará nuestras almas con el rayo. divino de la antorcha portentosa de la Libertad, y habremos conquistado el laurel de la Victoria! CONSUELO M.",hogar,hogar,positivo,0.7828829288482666,0.0194397270679473,0.1976773589849472
femina_000045,femina,45,"Señores: Ha querido el mui noble y gallardo amigo Fabio Fiallo que sea yo quien haga su presentación a vosotros esta noche de fiesta espiritual y galante, esta noche en que se rinde férvido y acendrado culto á la Patria y la Belleza.",patria,patria,positivo,0.8900603652000427,0.01717534288764,0.0927642658352851
femina_000047,femina,47,"¡Cuánta honra para mí el presentaros a vosotros, gentiles damas de mi tierra, al bardo generoso en cuyos versos, delicados y blandos, hai la música de vuestras risas embrujadoras, y el resplandor como de luceros que derraman vuestras pupilas candorosas, y la fragancia de vuestros rutilantes y finos cabellos, y el inefable ritmo de vuestros pasos, y la melancolía de vuestras almas de paloma, de lirios, de muñecas! ¡Cuánta honra para mí, hermanos míos, en la servidumbre y en el ansia loca de libertad, el presentaros a este animoso y leal paladín de la República, a este cumplido y valiente caballero que ha empeñado singulares combates por su divina Dulcinea en cautivério!....",mujer,damas,positivo,0.7812387943267822,0.0434343479573726,0.175326868891716
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",patria,patria,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",patria,patriota,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",patria,soberanía,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",patria,pueblo,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",colonialismo,imperialismo,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",colonialismo,soberanía,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000048,femina,48,"Ya va para seis años que el vendaval del imperialismo yanqui derribó nuestras instituciones; ya va para seis años q. eclipsado el sol de la soberanía, vivimos a la sombra de la esclavitud doliente y bochornosa; ya ya para seis años q. la Patria, sangrienta y angustiada, llama hora tras hora a la puerta de cada un corazón dominicano, y ya va para seis años que por encima del clamor de un pueblo torturado, y más recia que el resonar de las cadenas y el chasquido del látigo, se oye la voz viril y airada del poeta; la voz de rebeldía del patriota irreductible; la voz de protesta de un hombre que ama la libertad más que la vida.",colonialismo,yanqui,negativo,0.0134137533605098,0.8734849691390991,0.1131013482809066
femina_000049,femina,49,"¿Habrá mejores credenciales, decidme, para merecer la veneración, la gratitud y el homenaje de un pueblo.",patria,pueblo,neutro,0.2113545686006546,0.1195082366466522,0.669137179851532
femina_000050,femina,50,"Yo creo que no! Para hacerte justicia, patriota insigne y egregio poeta, es necesario decir que en esta hora infausta para la dignidad de la República, ¡delante de tí, nadie!, a tu lado, muy pocos! Por qué no eres mía? Para ""Fémina"" Por ti se enfloran mis jardines, i al calor virginal de tus miradas, se abren los eucarísticos jazmines que en mi alma sutil tienen moradas.",patria,patriota,neutro,0.2840976119041443,0.1894537210464477,0.5264486074447632
femina_000058,femina,58,"Y concurren a esta obra de bien general, al calor de la cual los pueblos se desarrollan sanos y conscientes, la sana y edificadora prédica del hogar, la palabra autorizada del maestro en el ejercicio de su gran apostolado, la consagración a la lectura de obras que nos hagan pensar y sentir al tratar de leer entre líneas el fundamento de cada idea que el autor desenvuelve, la Prensa, sí, la Prensa, esa alta Tribuna, la mas alta de todas, desde donde la palabra reposada va plasmando poco a poco en la conciencia del pueblo, las costumbres, las creencias y hasta los mismos sentimientos de amor que profesamos á la Patria y la familia.",patria,patria,positivo,0.791997492313385,0.0131792332977056,0.1948232799768448
femina_000058,femina,58,"Y concurren a esta obra de bien general, al calor de la cual los pueblos se desarrollan sanos y conscientes, la sana y edificadora prédica del hogar, la palabra autorizada del maestro en el ejercicio de su gran apostolado, la consagración a la lectura de obras que nos hagan pensar y sentir al tratar de leer entre líneas el fundamento de cada idea que el autor desenvuelve, la Prensa, sí, la Prensa, esa alta Tribuna, la mas alta de todas, desde donde la palabra reposada va plasmando poco a poco en la conciencia del pueblo, las costumbres, las creencias y hasta los mismos sentimientos de amor que profesamos á la Patria y la familia.",patria,pueblo,positivo,0.791997492313385,0.0131792332977056,0.1948232799768448
femina_000058,femina,58,"Y concurren a esta obra de bien general, al calor de la cual los pueblos se desarrollan sanos y conscientes, la sana y edificadora prédica del hogar, la palabra autorizada del maestro en el ejercicio de su gran apostolado, la consagración a la lectura de obras que nos hagan pensar y sentir al tratar de leer entre líneas el fundamento de cada idea que el autor desenvuelve, la Prensa, sí, la Prensa, esa alta Tribuna, la mas alta de todas, desde donde la palabra reposada va plasmando poco a poco en la conciencia del pueblo, las costumbres, las creencias y hasta los mismos sentimientos de amor que profesamos á la Patria y la familia.",educacion,lectura,positivo,0.791997492313385,0.0131792332977056,0.1948232799768448
femina_000058,femina,58,"Y concurren a esta obra de bien general, al calor de la cual los pueblos se desarrollan sanos y conscientes, la sana y edificadora prédica del hogar, la palabra autorizada del maestro en el ejercicio de su gran apostolado, la consagración a la lectura de obras que nos hagan pensar y sentir al tratar de leer entre líneas el fundamento de cada idea que el autor desenvuelve, la Prensa, sí, la Prensa, esa alta Tribuna, la mas alta de todas, desde donde la palabra reposada va plasmando poco a poco en la conciencia del pueblo, las costumbres, las creencias y hasta los mismos sentimientos de amor que profesamos á la Patria y la familia.",hogar,hogar,positivo,0.791997492313385,0.0131792332977056,0.1948232799768448
femina_000058,femina,58,"Y concurren a esta obra de bien general, al calor de la cual los pueblos se desarrollan sanos y conscientes, la sana y edificadora prédica del hogar, la palabra autorizada del maestro en el ejercicio de su gran apostolado, la consagración a la lectura de obras que nos hagan pensar y sentir al tratar de leer entre líneas el fundamento de cada idea que el autor desenvuelve, la Prensa, sí, la Prensa, esa alta Tribuna, la mas alta de todas, desde donde la palabra reposada va plasmando poco a poco en la conciencia del pueblo, las costumbres, las creencias y hasta los mismos sentimientos de amor que profesamos á la Patria y la familia.",hogar,familia,positivo,0.791997492313385,0.0131792332977056,0.1948232799768448
femina_000059,femina,59,"A esa obra de verdadera cultura viene a sumarse ""FÉMINA"" por virtud de una de esas aspiraciones justísimas que viven en el alma de la mujer.",mujer,mujer,positivo,0.8454331755638123,0.0184295400977134,0.1361372172832489
